id,game,fullDate,team_name,week,winner,duration_min,total_kills,total_assists,total_deaths,total_gold,gold_min,total_damage,damage_min,red_buff,blue_buff,lord_kill,tortoise_kill,tower_destroy,sum_buffs,KDA,assists_taken,gold_w3,gold_w1,damage_w3,damage_w1,id_encode,game_encode,team_name_encode,fullDate_encode
https://ph-mpl.com/data/match/echo-onic-20220311,game1,2022-03-11 20:00:00,ONIC,4,0,28.72,24,56,23,83480,2907,333820,11624,16,18,3,3,9,34,3.48,41,1897.27,336.61,7586.82,1346.05,22,0,5,22
https://ph-mpl.com/data/match/echo-onic-20220311,game2,2022-03-11 20:00:00,ECHO,4,0,21.7,15,41,17,59431,2738,200123,9222,7,8,0,0,3,15,3.29,38,2476.29,362.38,8338.46,1220.26,22,1,2,22
https://ph-mpl.com/data/match/echo-onic-20220311,game2,2022-03-11 20:00:00,ONIC,4,1,21.7,17,38,15,69238,3190,297403,13705,15,17,4,3,9,32,3.67,41,1997.25,384.66,8578.93,1652.24,22,1,5,22
https://ph-mpl.com/data/match/echo-onic-20220311,game3,2022-03-11 20:00:00,ONIC,4,1,17.87,19,41,22,55551,3109,245408,13735,7,10,0,1,6,17,2.73,59,1666.53,330.66,7362.24,1460.76,22,2,5,22
https://ph-mpl.com/data/match/echo-onic-20220311,game3,2022-03-11 20:00:00,ECHO,4,0,17.87,22,59,19,54929,3074,261768,14651,8,8,2,2,8,16,4.26,36,1373.22,217.97,6544.2,1038.76,22,2,2,22
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game1,2022-03-12 16:00:00,NXPE,4,1,11.05,15,36,3,39031,3532,154703,14000,5,6,1,2,8,11,17.0,4,1272.75,250.2,5044.66,991.69,31,0,3,23
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game1,2022-03-12 16:00:00,TNC,4,0,11.05,3,4,15,28162,2548,50139,4537,5,5,0,1,0,10,0.47,14,7040.5,1408.1,12534.75,2506.95,31,0,7,23
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game2,2022-03-12 16:00:00,TNC,4,1,13.32,6,14,2,45594,3423,148643,11162,10,7,2,3,8,17,10.0,4,2442.54,599.92,7963.02,1955.83,31,1,7,23
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game2,2022-03-12 16:00:00,NXPE,4,0,13.32,2,4,6,33863,2542,88167,6620,4,6,0,0,0,10,1.0,10,12698.62,2116.44,33062.62,5510.44,31,1,3,23
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game3,2022-03-12 16:00:00,TNC,4,0,20.67,8,10,18,61010,2952,189636,9175,8,5,1,2,3,13,1.0,42,4159.77,1173.27,12929.73,3646.85,31,2,7,23
https://ph-mpl.com/data/match/nxpe-tnc-20220312,game3,2022-03-12 16:00:00,NXPE,4,1,20.67,18,42,8,66213,3203,231285,11191,11,16,2,1,9,27,7.5,23,1839.25,367.85,6424.58,1284.92,31,2,3,23
https://ph-mpl.com/data/match/blck-omg-20220312,game1,2022-03-12 18:00:00,BLCK,4,1,19.98,9,23,0,63220,3166,227663,11402,13,13,4,3,9,26,32.0,0,2634.17,526.83,9485.96,1897.19,6,0,0,24
https://ph-mpl.com/data/match/blck-omg-20220312,game1,2022-03-12 18:00:00,OMG,4,0,19.98,0,0,9,51029,2555,177329,8881,7,9,0,0,2,16,0.0,29,19135.88,0.0,66498.38,0.0,6,0,4,24
https://ph-mpl.com/data/match/blck-omg-20220312,game2,2022-03-12 18:00:00,OMG,4,1,18.33,13,29,5,62494,3411,229370,12522,11,15,3,2,9,26,8.4,11,2130.48,459.51,7819.43,1686.54,6,1,4,24
https://ph-mpl.com/data/match/blck-omg-20220312,game2,2022-03-12 18:00:00,BLCK,4,0,18.33,5,11,13,48863,2667,173123,9451,6,5,0,1,2,11,1.23,24,5235.32,1017.98,18548.89,3606.73,6,1,0,24
https://ph-mpl.com/data/match/blck-omg-20220312,game3,2022-03-12 18:00:00,OMG,4,1,15.82,10,24,4,53477,3381,179907,11374,7,8,2,0,9,15,8.5,10,2110.93,514.2,7101.59,1729.88,6,2,4,24
https://ph-mpl.com/data/match/blck-omg-20220312,game3,2022-03-12 18:00:00,BLCK,4,0,15.82,4,10,10,43136,2727,113021,7145,8,7,0,3,4,15,1.4,35,4044.0,829.54,10595.72,2173.48,6,2,0,24
https://ph-mpl.com/data/match/rsg-onic-20220312,game1,2022-03-12 20:00:00,RSG,4,1,20.7,14,35,14,61390,2965,235578,11380,10,12,1,1,7,22,3.5,19,2192.5,414.8,8413.5,1591.74,51,0,6,25
https://ph-mpl.com/data/match/rsg-onic-20220312,game1,2022-03-12 20:00:00,ONIC,4,0,20.7,14,19,14,59990,2898,197817,9556,9,10,1,2,9,19,2.36,17,1956.2,681.7,6450.55,2247.92,51,0,5,25
https://ph-mpl.com/data/match/rsg-onic-20220312,game2,2022-03-12 20:00:00,RSG,4,0,17.15,7,17,12,46326,2703,194791,11369,6,6,0,2,1,12,2.0,23,4343.06,609.55,18261.66,2563.04,51,1,6,25
https://ph-mpl.com/data/match/rsg-onic-20220312,game2,2022-03-12 20:00:00,ONIC,4,1,17.15,12,23,7,56417,3292,132605,7739,10,11,3,1,9,21,5.0,29,2014.89,522.38,4735.89,1227.82,51,1,5,25
https://ph-mpl.com/data/match/rsg-onic-20220312,game3,2022-03-12 20:00:00,RSG,4,1,14.67,14,29,4,51346,3500,182835,12466,7,9,2,3,9,16,10.75,13,1674.33,377.54,5962.01,1344.38,51,2,6,25
https://ph-mpl.com/data/match/rsg-onic-20220312,game3,2022-03-12 20:00:00,ONIC,4,0,14.67,4,13,14,39270,2677,101378,6912,5,6,0,0,1,11,1.21,22,5890.5,755.19,15206.7,1949.58,51,2,5,25
https://ph-mpl.com/data/match/bren-tnc-20220313,game1,2022-03-13 18:00:00,BREN,4,0,25.4,10,22,16,78892,3105,231625,9119,12,7,2,0,8,19,2.0,30,3287.17,821.79,9651.04,2412.76,18,0,1,26
https://ph-mpl.com/data/match/bren-tnc-20220313,game1,2022-03-13 18:00:00,TNC,4,1,25.4,16,30,10,85451,3364,373289,14696,12,20,3,3,8,32,4.6,9,2670.34,593.41,11665.28,2592.28,18,0,7,26
https://ph-mpl.com/data/match/bren-tnc-20220313,game2,2022-03-13 18:00:00,BREN,4,0,17.62,7,9,16,47233,2681,151947,8625,7,6,0,0,1,13,1.0,25,4428.09,1312.03,14245.03,4220.75,18,1,1,26
https://ph-mpl.com/data/match/bren-tnc-20220313,game2,2022-03-13 18:00:00,TNC,4,1,17.62,16,25,7,60351,3425,200081,11357,9,11,3,3,9,20,5.86,34,1810.53,486.7,6002.43,1613.56,18,1,7,26
https://ph-mpl.com/data/match/blck-onic-20220318,game1,2022-03-18 18:00:00,ONIC,5,1,18.6,15,34,17,61810,3323,205413,11043,10,11,2,1,8,21,2.88,42,2015.54,417.64,6698.25,1387.93,9,0,5,27
https://ph-mpl.com/data/match/blck-onic-20220318,game1,2022-03-18 18:00:00,BLCK,5,0,18.6,17,42,15,55645,2991,227954,12255,9,9,1,2,7,18,3.93,26,1738.91,309.14,7123.56,1266.41,9,0,0,27
https://ph-mpl.com/data/match/blck-onic-20220318,game2,2022-03-18 18:00:00,BLCK,5,1,16.17,11,26,7,52932,3274,151471,9369,10,12,2,3,8,22,5.29,17,2089.42,426.87,5979.12,1221.54,9,1,0,27
https://ph-mpl.com/data/match/blck-onic-20220318,game2,2022-03-18 18:00:00,ONIC,5,0,16.17,7,17,11,45290,2801,160486,9926,5,6,0,0,1,11,2.18,19,4245.94,666.03,15045.56,2360.09,9,1,5,27
https://ph-mpl.com/data/match/blck-onic-20220318,game3,2022-03-18 18:00:00,BLCK,5,0,30.72,9,19,15,87089,2835,244162,7948,11,13,0,0,3,24,1.87,30,5443.06,1145.91,15260.12,3212.66,9,2,0,27
https://ph-mpl.com/data/match/blck-onic-20220318,game3,2022-03-18 18:00:00,ONIC,5,1,30.72,15,30,9,101701,3310,215480,7015,18,21,6,3,9,39,5.0,13,3178.16,651.93,6733.75,1381.28,9,2,5,27
https://ph-mpl.com/data/match/omg-tnc-20220318,game1,2022-03-18 20:00:00,TNC,5,0,18.0,6,13,13,50696,2816,218081,12115,10,8,1,2,4,18,1.46,27,3802.2,792.12,16356.08,3407.52,39,0,7,28
https://ph-mpl.com/data/match/omg-tnc-20220318,game1,2022-03-18 20:00:00,OMG,5,1,18.0,13,27,6,56816,3156,170502,9472,8,10,1,1,9,18,6.67,11,1936.91,489.79,5812.57,1469.84,39,0,4,28
https://ph-mpl.com/data/match/omg-tnc-20220318,game2,2022-03-18 20:00:00,OMG,5,0,15.97,5,11,16,45367,2841,125092,7834,7,8,0,1,0,15,1.0,36,6805.05,945.15,18763.8,2606.08,39,1,4,28
https://ph-mpl.com/data/match/omg-tnc-20220318,game2,2022-03-18 20:00:00,TNC,5,1,15.97,16,36,5,57556,3604,174019,10898,9,10,2,2,9,19,10.4,0,1726.68,359.72,5220.57,1087.62,39,1,7,28
https://ph-mpl.com/data/match/omg-tnc-20220318,game3,2022-03-18 20:00:00,OMG,5,0,17.32,0,0,8,44584,2574,155608,8986,5,5,0,0,0,10,0.0,17,0.0,0.0,0.0,0.0,39,2,4,28
https://ph-mpl.com/data/match/omg-tnc-20220318,game3,2022-03-18 20:00:00,TNC,5,1,17.32,8,17,0,59909,3459,160889,9290,10,13,3,3,9,23,25.0,45,2643.04,651.18,7098.04,1748.79,39,2,7,28
https://ph-mpl.com/data/match/rsg-nxpe-20220319,game1,2022-03-19 16:00:00,RSG,5,1,18.5,18,45,6,59112,3195,220153,11900,11,14,3,1,9,25,10.5,15,1642.0,301.59,6115.36,1123.23,49,0,6,29
https://ph-mpl.com/data/match/rsg-nxpe-20220319,game1,2022-03-19 16:00:00,NXPE,5,0,18.5,6,15,18,46923,2536,128547,6948,7,6,0,1,3,13,1.17,42,3910.25,733.17,10712.25,2008.55,49,0,3,29
https://ph-mpl.com/data/match/rsg-nxpe-20220319,game2,2022-03-19 16:00:00,RSG,5,1,18.72,18,42,6,61392,3280,240938,12872,11,10,2,3,9,21,10.0,17,1705.33,326.55,6692.72,1281.59,49,1,6,29
https://ph-mpl.com/data/match/rsg-nxpe-20220319,game2,2022-03-19 16:00:00,NXPE,5,0,18.72,6,17,18,53792,2874,161383,8622,7,8,1,0,5,15,1.28,42,3667.64,747.11,11003.39,2241.43,49,1,3,29
https://ph-mpl.com/data/match/bren-echo-20220319,game1,2022-03-19 18:00:00,BREN,5,1,16.68,19,42,11,56101,3362,203682,12208,10,15,2,3,9,25,5.55,23,1502.71,298.41,5455.77,1083.41,15,0,1,30
https://ph-mpl.com/data/match/bren-echo-20220319,game1,2022-03-19 18:00:00,ECHO,5,0,16.68,11,23,19,47217,2830,233033,13968,4,4,0,0,0,8,1.79,22,3219.34,513.23,15888.61,2532.97,15,0,2,30
https://ph-mpl.com/data/match/bren-echo-20220319,game2,2022-03-19 18:00:00,ECHO,5,0,19.9,12,22,19,56162,2822,166078,8345,9,10,1,0,9,19,1.79,54,2005.79,610.46,5931.36,1805.2,15,1,2,30
https://ph-mpl.com/data/match/bren-echo-20220319,game2,2022-03-19 18:00:00,BREN,5,1,19.9,19,54,12,63299,3180,275837,13861,9,12,2,3,9,21,6.08,46,1695.51,268.22,7388.49,1168.8,15,1,1,30
https://ph-mpl.com/data/match/blck-tnc-20220319,game1,2022-03-19 20:00:00,BLCK,5,1,23.52,21,46,11,72148,3067,317555,13503,11,13,2,3,8,24,6.09,21,1865.9,353.67,8212.63,1556.64,13,0,0,31
https://ph-mpl.com/data/match/blck-tnc-20220319,game1,2022-03-19 20:00:00,TNC,5,0,23.52,11,21,21,68483,2912,231995,9865,11,10,2,0,5,21,1.52,33,3210.14,744.38,10874.77,2521.68,13,0,7,31
https://ph-mpl.com/data/match/blck-tnc-20220319,game2,2022-03-19 20:00:00,TNC,5,1,16.48,16,33,5,54460,3303,208595,12654,7,10,1,0,9,17,9.8,7,1633.8,400.44,6257.85,1533.79,13,1,7,31
https://ph-mpl.com/data/match/blck-tnc-20220319,game2,2022-03-19 20:00:00,BLCK,5,0,16.48,5,7,16,48276,2928,153640,9320,8,8,1,3,3,16,0.75,34,4525.88,1097.18,14403.75,3491.82,13,1,0,31
https://ph-mpl.com/data/match/blck-tnc-20220319,game3,2022-03-19 20:00:00,TNC,5,1,14.6,14,34,2,50956,3490,179710,12308,6,8,2,2,8,14,24.0,7,1737.14,335.24,6126.48,1182.3,13,2,7,31
https://ph-mpl.com/data/match/blck-tnc-20220319,game3,2022-03-19 20:00:00,BLCK,5,0,14.6,2,7,14,38015,2603,74408,5096,8,7,0,1,2,15,0.64,25,7127.81,1187.97,13951.5,2325.25,13,2,0,31
https://ph-mpl.com/data/match/onic-nxpe-20220320,game1,2022-03-20 18:00:00,NXPE,5,0,16.97,15,25,18,50481,2975,207933,12255,9,8,2,3,5,17,2.22,48,1893.04,420.68,7797.49,1732.78,43,0,3,32
https://ph-mpl.com/data/match/onic-nxpe-20220320,game1,2022-03-20 18:00:00,ONIC,5,1,16.97,18,48,15,58502,3448,213102,12560,6,9,1,0,7,15,4.4,35,1755.06,298.48,6393.06,1087.26,43,0,5,32
https://ph-mpl.com/data/match/onic-nxpe-20220320,game2,2022-03-20 18:00:00,ONIC,5,0,14.78,5,12,14,39025,2639,124865,8446,6,5,0,2,1,11,1.21,22,4878.12,696.88,15608.12,2229.73,43,1,5,32
https://ph-mpl.com/data/match/onic-nxpe-20220320,game2,2022-03-20 18:00:00,NXPE,5,1,14.78,14,33,5,48746,3297,179062,12112,9,9,1,1,8,18,9.4,24,1661.8,348.19,6104.39,1279.01,43,1,3,32
https://ph-mpl.com/data/match/onic-nxpe-20220320,game3,2022-03-20 18:00:00,ONIC,5,1,16.55,12,35,11,50240,3035,159115,9614,7,9,2,3,7,16,4.27,11,1983.16,314.0,6280.86,994.47,43,2,5,32
https://ph-mpl.com/data/match/onic-nxpe-20220320,game3,2022-03-20 18:00:00,NXPE,5,0,16.55,11,16,12,46116,2786,103147,6232,9,8,1,0,3,17,2.25,0,2470.5,678.18,5525.73,1516.87,43,2,3,32
https://ph-mpl.com/data/match/omg-echo-20220320,game1,2022-03-20 20:00:00,OMG,5,0,28.2,14,26,19,85708,3039,395774,14034,13,11,2,3,6,24,2.11,50,3214.05,691.19,14841.52,3191.73,34,0,4,33
https://ph-mpl.com/data/match/omg-echo-20220320,game1,2022-03-20 20:00:00,ECHO,5,1,28.2,19,43,14,85747,3040,343386,12176,15,19,4,0,9,34,4.43,31,2296.79,456.1,9197.84,1826.52,34,0,2,33
https://ph-mpl.com/data/match/omg-echo-20220320,game2,2022-03-20 20:00:00,ECHO,5,1,14.98,24,59,6,51185,3416,201893,13474,7,11,2,3,8,18,13.83,45,1199.65,199.94,4731.87,788.64,34,1,2,33
https://ph-mpl.com/data/match/omg-echo-20220320,game2,2022-03-20 20:00:00,OMG,5,0,14.98,6,15,24,41476,2768,135295,9029,7,6,0,0,2,13,0.88,44,3888.38,691.27,12683.91,2254.92,34,1,4,33
https://ph-mpl.com/data/match/rsg-bren-20220325,game1,2022-03-25 18:00:00,RSG,6,1,14.17,15,30,5,46690,3295,138005,9741,6,11,2,2,7,17,9.0,42,1591.7,343.31,4704.72,1014.74,47,0,6,34
https://ph-mpl.com/data/match/rsg-bren-20220325,game1,2022-03-25 18:00:00,BREN,6,0,14.17,5,10,15,35501,2505,94711,6685,6,5,0,1,2,11,1.0,37,3803.68,806.84,10147.61,2152.52,47,0,1,34
https://ph-mpl.com/data/match/rsg-bren-20220325,game2,2022-03-25 18:00:00,RSG,6,1,15.32,9,22,5,52501,3427,159483,10412,8,10,2,3,9,18,6.2,11,2187.54,486.12,6645.12,1476.69,47,1,6,34
https://ph-mpl.com/data/match/rsg-bren-20220325,game2,2022-03-25 18:00:00,BREN,6,0,15.32,5,9,9,41032,2678,167792,10954,4,8,0,0,1,12,1.56,24,5129.0,1139.78,20974.0,4660.89,47,1,1,34
https://ph-mpl.com/data/match/blck-nxpe-20220325,game1,2022-03-25 20:00:00,BLCK,6,1,16.87,16,28,11,55499,3293,180863,10733,9,15,3,3,8,24,4.0,6,1734.34,408.08,5651.97,1329.88,5,0,0,35
https://ph-mpl.com/data/match/blck-nxpe-20220325,game1,2022-03-25 20:00:00,NXPE,6,0,16.87,11,26,16,46683,2770,225274,13369,5,3,0,0,1,8,2.31,21,2917.69,448.88,14079.62,2166.1,5,0,3,35
https://ph-mpl.com/data/match/blck-nxpe-20220325,game2,2022-03-25 20:00:00,BLCK,6,0,13.97,12,26,22,40883,2927,173906,12451,5,5,0,1,0,10,1.73,42,2555.19,378.55,10869.12,1610.24,5,1,0,35
https://ph-mpl.com/data/match/blck-nxpe-20220325,game2,2022-03-25 20:00:00,NXPE,6,1,13.97,22,48,13,45623,3266,239235,17128,7,9,1,2,5,16,5.38,34,1267.31,223.64,6645.42,1172.72,5,1,3,35
https://ph-mpl.com/data/match/blck-nxpe-20220325,game3,2022-03-25 20:00:00,NXPE,6,0,15.17,4,10,16,39543,2607,133549,8805,7,8,0,0,1,15,0.88,16,5931.45,988.58,20032.35,3338.72,5,2,3,35
https://ph-mpl.com/data/match/blck-nxpe-20220325,game3,2022-03-25 20:00:00,BLCK,6,1,15.17,16,43,4,52044,3431,186234,12279,8,9,2,3,8,17,14.75,37,1626.38,271.06,5819.81,969.97,5,2,0,35
https://ph-mpl.com/data/match/tnc-echo-20220326,game1,2022-03-26 16:00:00,TNC,6,0,17.93,8,15,18,49479,2759,198800,11085,8,9,0,1,2,17,1.28,47,3710.92,773.11,14910.0,3106.25,55,0,7,36
https://ph-mpl.com/data/match/tnc-echo-20220326,game1,2022-03-26 16:00:00,ECHO,6,1,17.93,18,44,8,57976,3232,233797,13037,8,11,3,2,8,19,7.75,50,1672.38,295.8,6744.14,1192.84,55,0,2,36
https://ph-mpl.com/data/match/tnc-echo-20220326,game2,2022-03-26 16:00:00,TNC,6,1,18.93,6,12,19,54408,2873,141957,7497,9,11,0,3,5,20,0.95,63,3709.64,906.8,9678.89,2365.95,55,1,7,36
https://ph-mpl.com/data/match/tnc-echo-20220326,game2,2022-03-26 16:00:00,ECHO,6,0,18.93,19,35,6,57539,3039,231408,12222,9,11,2,0,7,20,9.0,34,1659.78,388.78,6675.23,1563.57,55,1,2,36
https://ph-mpl.com/data/match/tnc-echo-20220326,game3,2022-03-26 16:00:00,ECHO,6,0,17.1,9,22,12,45460,2658,128647,7523,6,4,0,0,1,10,2.58,29,3409.5,516.59,9648.52,1461.9,55,2,2,36
https://ph-mpl.com/data/match/tnc-echo-20220326,game3,2022-03-26 16:00:00,TNC,6,1,17.1,12,24,9,57267,3348,186406,10900,9,14,2,3,9,23,4.0,52,2045.25,493.68,6657.36,1606.95,55,2,7,36
https://ph-mpl.com/data/match/onic-bren-20220326,game1,2022-03-26 18:00:00,ONIC,6,0,28.17,20,44,24,83772,2974,449109,15944,11,18,3,3,9,29,2.67,41,2166.52,418.86,11614.89,2245.54,41,0,5,37
https://ph-mpl.com/data/match/onic-bren-20220326,game1,2022-03-26 18:00:00,BREN,6,1,28.17,24,61,20,90361,3208,359021,12746,12,9,2,0,7,21,4.25,28,2186.15,358.58,8685.99,1424.69,41,0,1,37
https://ph-mpl.com/data/match/onic-bren-20220326,game2,2022-03-26 18:00:00,BREN,6,1,13.77,9,17,1,47035,3416,168352,12228,11,11,2,3,9,22,26.0,40,1959.79,534.49,7014.67,1913.09,41,1,1,37
https://ph-mpl.com/data/match/onic-bren-20220326,game2,2022-03-26 18:00:00,ONIC,6,0,13.77,1,4,9,33983,2468,111006,8063,3,4,0,0,2,7,0.56,6,8495.75,2123.94,27751.5,6937.88,41,1,5,37
https://ph-mpl.com/data/match/omg-rsg-20220326,game1,2022-03-26 20:00:00,RSG,6,1,28.77,15,20,9,91759,3189,395410,13745,17,17,4,3,9,34,3.89,34,2867.47,849.62,12356.56,3661.2,37,0,6,38
https://ph-mpl.com/data/match/omg-rsg-20220326,game1,2022-03-26 20:00:00,OMG,6,0,28.77,9,22,15,83832,2914,268712,9341,11,14,1,0,7,25,2.07,32,3929.62,911.22,12595.88,2920.78,37,0,4,38
https://ph-mpl.com/data/match/omg-rsg-20220326,game2,2022-03-26 20:00:00,RSG,6,0,16.88,1,1,10,41010,2429,90376,5352,7,5,0,0,0,12,0.2,24,30757.5,10252.5,67782.0,22594.0,37,1,6,38
https://ph-mpl.com/data/match/omg-rsg-20220326,game2,2022-03-26 20:00:00,OMG,6,1,16.88,10,17,1,58179,3445,159881,9469,9,14,3,3,9,23,27.0,31,2296.54,632.38,6311.09,1737.84,37,1,4,38
https://ph-mpl.com/data/match/omg-rsg-20220326,game3,2022-03-26 20:00:00,OMG,6,0,16.7,7,15,14,43394,2598,144680,8663,5,5,0,0,2,10,1.57,24,3616.17,723.23,12056.67,2411.33,37,2,4,38
https://ph-mpl.com/data/match/omg-rsg-20220326,game3,2022-03-26 20:00:00,RSG,6,1,16.7,14,38,7,52353,3134,162836,9750,11,13,2,3,7,24,7.43,19,1869.75,304.38,5815.57,946.72,37,2,6,38
https://ph-mpl.com/data/match/blck-echo-20220327,game1,2022-03-27 18:00:00,ECHO,6,1,12.98,16,28,4,46563,3586,179134,13797,8,8,1,3,8,16,11.0,6,1455.09,363.77,5597.94,1399.48,3,0,2,39
https://ph-mpl.com/data/match/blck-echo-20220327,game1,2022-03-27 18:00:00,BLCK,6,0,12.98,4,9,16,34631,2667,170706,13148,5,4,0,0,2,9,0.81,25,4328.88,961.97,21338.25,4741.83,3,0,0,39
https://ph-mpl.com/data/match/blck-echo-20220327,game2,2022-03-27 18:00:00,ECHO,6,1,11.17,25,64,5,44031,3943,207764,18605,5,7,1,3,9,12,17.8,8,971.27,161.88,4583.03,763.84,3,1,2,39
https://ph-mpl.com/data/match/blck-echo-20220327,game2,2022-03-27 18:00:00,BLCK,6,0,11.17,5,10,25,27776,2487,103623,9279,5,4,0,0,0,9,0.6,23,4166.4,694.4,15543.45,2590.57,3,1,0,39
https://ph-mpl.com/data/match/nxpe-bren-20220327,game1,2022-03-27 20:00:00,NXPE,6,1,17.43,18,38,8,56156,3221,215174,12342,10,9,3,1,7,19,7.0,23,1684.68,334.26,6455.22,1280.8,27,0,3,40
https://ph-mpl.com/data/match/nxpe-bren-20220327,game1,2022-03-27 20:00:00,BREN,6,0,17.43,8,21,18,48313,2771,175417,10062,6,9,0,2,2,15,1.61,35,3623.48,525.14,13156.28,1906.71,27,0,1,40
https://ph-mpl.com/data/match/nxpe-bren-20220327,game2,2022-03-27 20:00:00,NXPE,6,1,17.8,19,50,6,54070,3037,288909,16230,9,7,1,1,6,16,11.5,32,1622.1,259.95,8667.27,1388.99,27,1,3,40
https://ph-mpl.com/data/match/nxpe-bren-20220327,game2,2022-03-27 20:00:00,BREN,6,0,17.8,6,12,19,46486,2611,214281,12038,7,9,1,2,3,16,0.95,12,3873.83,774.77,17856.75,3571.35,27,1,1,40
https://ph-mpl.com/data/match/tnc-rsg-20220401,game1,2022-04-01 18:00:00,TNC,7,0,13.85,2,6,10,35885,2590,78474,5665,4,4,0,1,2,8,0.8,11,6728.44,1281.61,14713.88,2802.64,60,0,7,41
https://ph-mpl.com/data/match/tnc-rsg-20220401,game1,2022-04-01 18:00:00,RSG,7,1,13.85,10,20,2,49366,3564,164234,11858,9,10,2,2,9,19,15.0,54,1948.66,514.23,6482.92,1710.77,60,0,6,41
https://ph-mpl.com/data/match/tnc-rsg-20220401,game2,2022-04-01 18:00:00,RSG,7,1,12.13,15,23,3,41723,3438,153233,12629,9,10,1,3,7,19,12.67,24,1422.38,386.32,5223.85,1418.82,60,1,6,41
https://ph-mpl.com/data/match/tnc-rsg-20220401,game2,2022-04-01 18:00:00,TNC,7,0,12.13,3,10,15,29208,2407,127684,10523,2,2,0,0,0,4,0.87,14,7302.0,730.2,31921.0,3192.1,60,1,7,41
https://ph-mpl.com/data/match/onic-omg-20220401,game1,2022-04-01 20:00:00,OMG,7,1,17.5,13,31,9,52245,2985,190060,10860,7,7,2,1,6,14,4.89,25,2062.3,384.15,7502.37,1397.5,45,0,4,42
https://ph-mpl.com/data/match/onic-omg-20220401,game1,2022-04-01 20:00:00,ONIC,7,0,17.5,9,23,13,49740,2842,168985,9656,10,11,1,2,6,21,2.46,22,2487.0,478.27,8449.25,1624.86,45,0,5,42
https://ph-mpl.com/data/match/onic-omg-20220401,game2,2022-04-01 20:00:00,ONIC,7,1,15.23,15,44,8,49159,3227,151069,9917,8,11,2,3,8,19,7.38,50,1603.01,250.81,4926.16,770.76,45,1,5,42
https://ph-mpl.com/data/match/onic-omg-20220401,game2,2022-04-01 20:00:00,OMG,7,0,15.23,8,19,15,40932,2687,168026,11030,7,5,0,0,2,12,1.8,50,3069.9,538.58,12601.95,2210.87,45,1,4,42
https://ph-mpl.com/data/match/onic-omg-20220401,game3,2022-04-01 20:00:00,ONIC,7,1,25.5,22,61,15,80326,3150,339802,13325,9,13,3,2,8,22,5.53,20,2008.15,304.27,8495.05,1287.13,45,2,5,42
